filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 4001 to 4800,13931,122344,14.1,Red,France,"Strong wood flavors have smothered the fruit, leaving vanilla, spice and milk chocolate as the main flavors. Gérard Laurent blends 65% Cabernet Franc and 35% Malbec from biodynamic and organic vineyards in egg-shaped Apollo flexitanks where the wine matures for a year.",Cuvée Puits du Roy,22,83,0.265060241,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château l'Escart 2012 Cuvée Puits du Roy  (Cadillac Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-lescart-2012-cuvee-puits-roy-red-cadillac-cotes/,Bordeaux-style Red Blend,2012,Château l'Escart
winemag 5601 to 6400,11951,151422,,Red,France,Heavy toast aromas follow through to a wine that is packed with new wood and some fruit. It has a biting burnt edge that may soften.,Clos Bourbon,14,83,0.168674699,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Bourbon 2010 Clos Bourbon  (Cadillac Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-bourbon-2010-clos-red-cadillac-cotes/,Bordeaux-style Red Blend,2010,Château Bourbon
winemag 5601 to 6400,11955,151426,,Red,France,"A confected wine that shows polished wood and mint flavors but little fruit. It puts on a great show, but without depth.",Prélude,38,83,0.457831325,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Brethous 2010 Prélude  (Cadillac Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-brethous-2010-prelude-red-cadillac-cotes/,Bordeaux-style Red Blend,2010,Château Brethous
winemag 5601 to 6400,11963,151434,,Red,France,"Lean and tough, this is all hard edges. The wine has an austere character that's likely to be off-putting even in the future.",Félix de Biac,22,83,0.265060241,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cadillac Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Biac 2010 Félix de Biac  (Cadillac Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-biac-2010-felix-red-cadillac-cotes/,Bordeaux-style Red Blend,2010,Château Biac
winemag 12001 to 12800,13923,60614,,Red,France,"Simple, light and leafy. Not a lot of oomph here. Some light, dry raspberry fruit and plenty of wood on the palate and finish. You gotta love your oak to really enjoy this one. It's kind of closed, and I wouldn't bet much on its future.",,20,83,0.240963855,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Canon-Fronsac,"44.9243180, -0.2712629",44.924318,-0.2712629,Château Mazeris 1996  Canon-Fronsac,https://www.winemag.com/buying-guide/chateau-mazeris-1996-red-canon-fronsac/,Bordeaux-style Red Blend,1996,Château Mazeris
winemag 1 to 800,3780,3780,14.5,Red,France,This dark wine has extracted tannins and dark-coffee flavors. Its hard edge is probably not going to soften enough.,,25,83,0.301204819,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château Montlandrie 2016  Castillon Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-montlandrie-2016-castillon-cotes-de-bordeaux/,Bordeaux-style Red Blend,2016,Château Montlandrie
winemag 3201 to 4000,14858,107738,,Red,France,"This lean wine, all acidity and tannins, has a severe character that is not likely to go away. The estate has been handed down from mother to daughter for seven generations and now owned by enologist Marie Laure Latorre. It was named for the Merlot plot planted on 08/11/99, the date of the last total solar eclipse seen in France.",L'Eclipse,25,83,0.301204819,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château le Sanctuaire 2012 L'Eclipse  (Castillon Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-le-sanctuaire-2012-leclipse-red-castillon-cotes/,Bordeaux-style Red Blend,2012,Château le Sanctuaire
winemag 4001 to 4800,15225,123638,,Red,France,"There is a strongly rustic character to this wine. The fruit seems to have disappeared. and the wine is tough right through. Maceration took place in traditional concrete vats; malolactic fermentation and aging in barrels, 25% new oak.",,20,83,0.240963855,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château des Demoiselles 2012  Castillon Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-demoiselles-2012-red-castillon-cotes/,Bordeaux-style Red Blend,2012,Château des Demoiselles
winemag 801 to 1600,5823,207866,14,Red,France,"With no added sulfites and from organically grown grapes, this bottling ventures into natural wine territory. However, it suffers from a tinny character that can affect these wines and shows some hints of volatility. The second bottle tasted was less volatile.",Les Bories de Langlais,25,83,0.301204819,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Castillon Cotes de Bordeaux,"44.8533003, -0.0436106",44.8533003,-0.0436106,Château Langlais 2016 Les Bories de Langlais  (Castillon Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-langlais-2016-les-bories-de-langlais-castillon-cotes-de-bordeaux/,Bordeaux-style Red Blend,2016,Château Langlais
winemag 4001 to 4800,15243,123656,,Red,France,"Soft, ripe and jammy, this is too ripe and misses structure. Its acidity does redeem it, but it is not going to develop much.",Valentine par Valentine,33,83,0.397590361,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château Lamothe de Haux 2012 Valentine par Valentine  (Cotes de Bordeaux),https://www.winemag.com/buying-guide/chateau-lamothe-haux-2012-valentine-par-valentine-red-cotes/,Bordeaux-style Red Blend,2012,Château Lamothe de Haux
winemag 4801 to 5600,4644,128537,13,Red,France,"This is a spicy wine, soft and open. Its tannins and red berry fruits have a diffuse character that takes away the focus of the wine. It will age quickly.",Les Moulins du Haut-Lansac,21,83,0.253012048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Haut-Lansac 2010 Les Moulins du Haut-Lansac  (Cotes de Bourg),https://www.winemag.com/buying-guide/chateau-haut-lansac-2010-moulins-red-cotes-bourg/,Bordeaux-style Red Blend,2010,Château Haut-Lansac
winemag 5601 to 6400,6511,145982,,Red,France,"Very dry and with too much wood, this is an attenuated wine with a hard facade. It doesn't offer enough fruit for the future.",,14,83,0.168674699,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Cotes de Bourg,"45.0391679, -0.5596100",45.0391679,-0.55961,Château Noblet 2011  Cotes de Bourg,https://www.winemag.com/buying-guide/chateau-noblet-2011-red-cotes-bourg/,Bordeaux-style Red Blend,2011,Château Noblet
winemag 6401 to 7200,689,155826,13,Red,France,"This wine veers between firm tannins from old wood and red fruit acidity, without finding balance. It's very dry, with a hard edge.",,15,83,0.180722892,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château Toumilon 2009  Graves,https://www.winemag.com/buying-guide/chateau-toumilon-2009-red-graves/,Bordeaux-style Red Blend,2009,Château Toumilon
winemag 8801 to 9600,2700,219681,12.5,Red,France,"A lean, somewhat austere wine that emphasizes tight tannins and minerality. The fruit is firm, but at the same time both slightly oxidized and edging towards green. The result is a set of flavors that definitely demands food.",,22,83,0.265060241,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château de Respide 2006  Graves,https://www.winemag.com/buying-guide/chateau-respide-2006-red-graves/,Bordeaux-style Red Blend,2006,Château de Respide
winemag 9601 to 10400,7137,239793,12.5,Red,France,"While this wine shows some of the softness and richness of 2003, it keeps a light touch and the acidity and black fruits remain fresh. There is an edge of astringency that leaves a hard aftertaste.",,24,83,0.289156627,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Graves,"44.6314040, -0.3379960",44.631404,-0.337996,Château Toumilon 2003  Graves,https://www.winemag.com/buying-guide/chateau-toumilon-2003-red-graves/,Bordeaux-style Red Blend,2003,Château Toumilon
winemag 4801 to 5600,11029,134922,12.5,Red,France,"This wine is all structure and dark, dry tannins. The fruit is very subdued, giving a hard wine that could well remain tough.",,26,83,0.313253012,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château du Cartillon 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-cartillon-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château du Cartillon
winemag 5601 to 6400,6452,145923,,Red,France,"A very juicy wine that shows overripe fruit and an herbal character. It's soft, fruity without great definition and likely to develop quickly.",,18,83,0.21686747,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château du Retout 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-retout-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château du Retout
winemag 5601 to 6400,6508,145979,12.5,Red,France,"Juicy but not quite ripe, this is a green and herbal wine that is not worth aging. Drink it over the next few years.",,18,83,0.21686747,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Haut-Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Laride 2011  Haut-Médoc,https://www.winemag.com/buying-guide/chateau-laride-2011-red-haut-medoc/,Bordeaux-style Red Blend,2011,Château Laride
winemag 4801 to 5600,11028,134921,13.5,Red,France,"With barnyard aromas, this is a rustic wine. It does have some red fruit flavors and acidity but these are compromised by the earthy texture.",La Fleur Blanchon,40,83,0.481927711,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Lussac Saint-Émilion,"44.9490330, -0.0962630",44.949033,-0.096263,Château Bonnin 2011 La Fleur Blanchon  (Lussac Saint-Émilion),https://www.winemag.com/buying-guide/chateau-bonnin-2011-fleur-blanchon-red-lussac-saint-emilion/,Bordeaux-style Red Blend,2011,Château Bonnin
winemag 801 to 1600,5816,207859,12.5,Red,France,"This wine is fruity but has a lean texture that emphasizes tannins rather than fruit. With a dry core and bitter-chocolate flavors, the wine misses out on the fruit.",Arnozan Réserve des Chartrons,45,83,0.542168675,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Lussac Saint-Émilion,"44.9490330, -0.0962630",44.949033,-0.096263,Producta Vignobles 2015 Arnozan Réserve des Chartrons  (Lussac Saint-Émilion),https://www.winemag.com/buying-guide/producta-vignobles-2015-arnozan-reserve-des-chartrons-lussac-saint-emilion/,Bordeaux-style Red Blend,2015,Producta Vignobles
winemag 11201 to 12000,12731,43680,13,Red,France,"Spicy, foresty aromas dominate what subdued fruit there is. The palate is tight and grippy, with full-on tannins that really get after your cheeks. Amid those tannins is some grapey fruit and a bit of toastiness.",,30,83,0.361445783,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Margaux,"45.0420350, -0.6775190",45.042035,-0.677519,Château Canuet 1998  Margaux,https://www.winemag.com/buying-guide/chateau-canuet-1998-red-margaux/,Bordeaux-style Red Blend,1998,Château Canuet
winemag 11201 to 12000,10965,41914,,Red,France,"Starts off with an herbal note that carries throughout. Blackberry, cassis, tar, spice and citrus flavors are in evidence as well. Tannins are a bit rustic. Kosher",,25,83,0.301204819,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Chateau Le Breuil Renaissance 2001  Médoc,https://www.winemag.com/buying-guide/chateau-le-breuil-renaissance-2001-red-medoc/,Bordeaux-style Red Blend,2001,Chateau Le Breuil Renaissance
winemag 3201 to 4000,8244,101124,12.5,Red,France,"Lean and tannic, this wine has chocolate and bitter coffee flavors from over-extraction. The fruit is suppressed at this stage, with a bitter aftertaste.",,30,83,0.361445783,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château les Lattes 2013  Médoc,https://www.winemag.com/buying-guide/chateau-les-lattes-2013-medoc/,Bordeaux-style Red Blend,2013,Château les Lattes
winemag 4001 to 4800,9048,117461,13,Red,France,The wine is stalky with a green element that suggests underripe fruit. Black currant competes with burnt flavors that will soften as the wine ages. Drink from 2017.,,19,83,0.228915663,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Fleur la Mothe 2012  Médoc,https://www.winemag.com/buying-guide/chateau-fleur-mothe-2012-red-medoc/,Bordeaux-style Red Blend,2012,Château Fleur la Mothe
winemag 4001 to 4800,9067,117480,13.5,Red,France,"Earthy aromas need time to blow away once this is opened. After that, the wine gives lean fruit, a tight and mineral stalkiness and high acidity. Bitter extraction cuts through the wine.",,25,83,0.301204819,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Bournac 2012  Médoc,https://www.winemag.com/buying-guide/chateau-bournac-2012-red-medoc/,Bordeaux-style Red Blend,2012,Château Bournac
winemag 4001 to 4800,15226,123639,,Red,France,"This is a special selection from parcels of vines in Château Castéra. Stewed plum aromas lead to a wine that is lean, leaving little room for the fruit.",Château Bourbon la Chapelle,16,83,0.192771084,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Castera 2012 Château Bourbon la Chapelle  (Médoc),https://www.winemag.com/buying-guide/chateau-castera-2012-bourbon-chapelle-red-medoc/,Bordeaux-style Red Blend,2012,Château Castera
winemag 4801 to 5600,11030,134923,13.5,Red,France,"A rather soapy, wine, it does not have enough fruitiness to sustain its tannins. It's hard edged and likely to remain that way.",,25,83,0.301204819,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château La Clare 2011  Médoc,https://www.winemag.com/buying-guide/chateau-clare-2011-red-medoc/,Bordeaux-style Red Blend,2011,Château La Clare
winemag 7201 to 8000,5376,176147,13,Red,France,"Dry and light, an unfocused wine. It has tannins, only light fruit, very dry and ultimately tough.",,25,83,0.301204819,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Médoc,"44.5568620, -0.0384180",44.556862,-0.038418,Château Moulin de Canhaut 2007  Médoc,https://www.winemag.com/buying-guide/chateau-moulin-canhaut-2007-red-medoc/,Bordeaux-style Red Blend,2007,Château Moulin de Canhaut
winemag 12001 to 12800,11081,57772,12,Red,France,"Shows its Right Bank roots in Merlot and Cab Franc-derived red fruit and herb flavors: strawberry, tomato and rhubarb. Turns leathery and earthy, with some hints of toast on the finish.",,15,83,0.180722892,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Montagne-Saint-Émilion,"44.9302853, -0.1301373",44.9302853,-0.1301373,Vieux Château Négrit 1997  Montagne-Saint-Émilion,https://www.winemag.com/buying-guide/vieux-chateau-negrit-1997-red-montagne-saint-emilion/,Bordeaux-style Red Blend,1997,Vieux Château Négrit
winemag 11201 to 12000,3055,34004,13,Red,France,,,35,83,0.421686747,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Pessac-Léognan,"44.8356039, -0.6903529",44.8356039,-0.6903529,Esprit de Chevalier 2000  Pessac-Léognan,https://www.winemag.com/buying-guide/esprit-chevalier-2000-red-pessac-leognan/,Bordeaux-style Red Blend,2000,Esprit de Chevalier
winemag 7201 to 8000,617,171388,12.5,Red,France,A thin wine that is all dry tannins and not enough fruit. It is lightweight with just a hint of juiciness.,,30,83,0.361445783,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Premieres Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château du Vallier 2007  Premieres Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-vallier-2007-red-premieres-cotes/,Bordeaux-style Red Blend,2007,Château du Vallier
winemag 7201 to 8000,11595,182366,12.5,Red,France,"Definitely on a downward slope, this wine is very dry, the fruit gone and replaced by tannins. Drink now. Imported",,25,83,0.301204819,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Premieres Cotes de Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Château du Vallier 2004  Premieres Cotes de Bordeaux,https://www.winemag.com/buying-guide/chateau-vallier-2004-red-premieres-cotes/,Bordeaux-style Red Blend,2004,Château du Vallier
